geometry,구,lon,lat
POINT (127.4643934192378 36.33979709397621),동구,127.46439341923778,36.33979709397621
POINT (127.4442461368478 36.33466419317962),동구,127.44424613684782,36.33466419317962
POINT (127.43114472 36.35178956),동구,127.43114472,36.35178956
POINT (127.44713744 36.3447139),동구,127.44713744,36.3447139
POINT (127.44818293 36.33508853),동구,127.44818293,36.33508853
POINT (127.4473823507609 36.33783273446689),동구,127.44738235076088,36.33783273446689
POINT (127.4452788 36.34919245),동구,127.4452788,36.349192450000004
POINT (127.4863703146293 36.30051205892191),동구,127.48637031462928,36.30051205892191
POINT (127.4665657436457 36.28182701694895),동구,127.46656574364567,36.28182701694895
POINT (127.4493474666667 36.32681703333333),동구,127.44934746666667,36.326817033333334
POINT (127.4291659666667 36.34736643333333),동구,127.42916596666667,36.347366433333335
POINT (127.4293536644027 36.34946905248351),동구,127.42935366440273,36.34946905248351
POINT (127.4447532272727 36.33993444545455),동구,127.44475322727273,36.339934445454546
POINT (127.45718586 36.33296604),동구,127.45718586,36.33296604
POINT (127.43486784 36.3524397),동구,127.43486784,36.3524397
POINT (127.4614687148877 36.31528436422335),동구,127.46146871488773,36.31528436422335
POINT (127.4378025333333 36.3495932),동구,127.43780253333333,36.3495932
POINT (127.4352781 36.35541003333333),동구,127.43527809999999,36.35541003333333
POINT (127.4376659 36.3199637),동구,127.4376659,36.3199637
POINT (127.4513677 36.33549015),동구,127.45136769999999,36.33549015
POINT (127.43590565 36.32394078333333),동구,127.43590565000001,36.323940783333335
POINT (127.4294808 36.34547925),동구,127.4294808,36.34547925
POINT (127.43128765 36.33124985),동구,127.43128765,36.33124985
POINT (127.4493535 36.34538928),동구,127.4493535,36.34538928
POINT (127.4544397057273 36.20124425596614),동구,127.45443970572727,36.20124425596614
POINT (127.4265904511567 36.34029592852354),동구,127.42659045115674,36.34029592852354
POINT (127.44235385 36.3475693),동구,127.44235384999999,36.3475693
POINT (127.4264587866337 36.34052980177896),동구,127.42645878663375,36.340529801778956
POINT (127.4490695 36.32213203333333),동구,127.44906950000001,36.32213203333333
POINT (127.4160725004984 36.34011721346457),동구,127.41607250049837,36.34011721346457
POINT (127.4417957 36.22008936666666),동구,127.4417957,36.22008936666666
POINT (127.4562553518223 36.31600007482268),동구,127.45625535182234,36.31600007482268
POINT (127.4613964585277 36.31946565375149),동구,127.46139645852773,36.31946565375149
POINT (127.45510745 36.33093995),동구,127.45510745,36.33093995
POINT (127.4677676459481 36.31579264001524),동구,127.46776764594813,36.31579264001524
POINT (127.4627735698041 36.33643702860687),동구,127.4627735698041,36.336437028606866
POINT (127.4443818333333 36.32284846666666),동구,127.44438183333334,36.32284846666666
POINT (127.4312824 36.3530442),동구,127.4312824,36.3530442
POINT (127.444917 36.3424571),동구,127.444917,36.342457100000004
POINT (127.4327073666667 36.35450266666667),동구,127.43270736666666,36.35450266666667
POINT (127.433785 36.33953535000001),동구,127.433785,36.339535350000006
POINT (127.44117838 36.34810488),동구,127.44117838000001,36.34810488
POINT (127.4918410915472 36.3386830440425),동구,127.49184109154717,36.3386830440425
POINT (127.44393705 36.34051765),동구,127.44393705,36.340517649999995
POINT (127.4363788 36.3457774),동구,127.4363788,36.3457774
POINT (127.4541411493507 36.35151121503057),동구,127.4541411493507,36.35151121503057
POINT (127.431627 36.3443185),동구,127.43162699999999,36.3443185
POINT (127.4288551666667 36.33170863333334),동구,127.42885516666666,36.331708633333335
POINT (127.4750784377697 36.26320431111296),동구,127.47507843776972,36.263204311112965
POINT (127.4384557 36.34565480000001),동구,127.43845569999999,36.345654800000005
POINT (127.4487381 36.330972575),동구,127.4487381,36.330972575
POINT (127.4512858988738 36.32768002099628),동구,127.45128589887383,36.32768002099628
POINT (127.44495894 36.34239722),동구,127.44495894,36.34239722
POINT (127.44206255 36.33790395),동구,127.44206255,36.33790395
POINT (127.4581778 36.30636916666666),동구,127.4581778,36.30636916666666
POINT (127.4667652773189 36.39875548534219),동구,127.46676527731886,36.398755485342186
POINT (127.44237845 36.32985415),동구,127.44237845,36.32985415
POINT (127.4545385 36.3270829),동구,127.45453850000001,36.3270829
POINT (127.4277996090909 36.34317518181818),동구,127.42779960909091,36.34317518181818
POINT (127.442292695829 36.33641920688984),동구,127.44229269582904,36.336419206889836
POINT (127.4442349 36.35015366666666),동구,127.4442349,36.350153666666664
POINT (127.44351745 36.33180495),동구,127.44351745,36.33180495
POINT (127.4260376166667 36.34762113333333),동구,127.42603761666666,36.347621133333334
POINT (127.4729804541076 36.37367785184071),동구,127.47298045410764,36.37367785184071
POINT (127.440125875 36.34411559999999),동구,127.44012587499999,36.344115599999995
POINT (127.4662497666667 36.33060746666667),동구,127.46624976666666,36.33060746666667
POINT (127.4562913 36.2282358),동구,127.4562913,36.2282358
POINT (127.43028855 36.3386061),동구,127.43028855,36.3386061
POINT (127.4584540333333 36.3248619),동구,127.45845403333334,36.3248619
POINT (127.44080555 36.32897205),동구,127.44080555,36.32897205
POINT (127.46884175 36.27456),동구,127.46884175,36.27456
POINT (127.4455855757316 36.33679620158803),동구,127.44558557573156,36.33679620158803
POINT (127.43516804 36.32803490000001),동구,127.43516804,36.328034900000006
POINT (127.4737680689041 36.34862961495037),동구,127.47376806890405,36.34862961495037
POINT (127.4199327 36.340552025),동구,127.4199327,36.340552025
POINT (127.4409510333333 36.31417431666667),동구,127.44095103333333,36.314174316666666
POINT (127.4386818305245 36.34805680945793),동구,127.43868183052452,36.34805680945793
POINT (127.46461785 36.28201305),동구,127.46461785,36.28201305
POINT (127.4263130029029 36.35032178748328),동구,127.42631300290289,36.35032178748328
POINT (127.4334438090909 36.32539542727272),동구,127.4334438090909,36.325395427272724
POINT (127.4549174 36.3504889),동구,127.4549174,36.3504889
POINT (127.4391152 36.31897963333333),동구,127.4391152,36.318979633333335
POINT (127.4275707 36.332497675),동구,127.4275707,36.332497675
POINT (127.45954545 36.324831875),동구,127.45954545000001,36.324831875
POINT (127.4392261833333 36.32038421666667),동구,127.43922618333333,36.32038421666667
POINT (127.4318007 36.35205655),동구,127.4318007,36.35205655
POINT (127.4604354363636 36.32384799090909),동구,127.46043543636364,36.323847990909094
POINT (127.4531319666667 36.3382628),동구,127.45313196666666,36.338262799999995
POINT (127.41958045 36.3311966),중구,127.41958045,36.3311966
POINT (127.4120994156629 36.31513847673462),중구,127.41209941566294,36.31513847673462
POINT (127.4027891166667 36.3092831),중구,127.40278911666667,36.3092831
POINT (127.39087686 36.3059219),중구,127.39087685999999,36.3059219
POINT (127.4523612541101 36.30153378912489),중구,127.45236125411012,36.30153378912489
POINT (127.4130606909091 36.33574083636364),중구,127.41306069090909,36.33574083636364
POINT (127.4262663 36.32722495),중구,127.42626630000001,36.32722495
POINT (127.3910446 36.31546833333333),중구,127.3910446,36.31546833333333
POINT (127.42821005 36.32434195),중구,127.42821004999999,36.324341950000004
POINT (127.44643325 36.305995),중구,127.44643325000001,36.305994999999996
POINT (127.4281339166667 36.32522313333334),중구,127.42813391666667,36.32522313333334
POINT (127.4236771454791 36.31835176950499),중구,127.42367714547908,36.31835176950499
POINT (127.4114209894042 36.30836331054275),중구,127.41142098940418,36.308363310542745
POINT (127.4042833333333 36.30607136666667),중구,127.40428333333334,36.30607136666667
POINT (127.3994897 36.3071656),중구,127.3994897,36.3071656
POINT (127.4056595 36.3180304),중구,127.4056595,36.3180304
POINT (127.4121132781342 36.34275503904969),중구,127.41211327813419,36.34275503904969
POINT (127.429606475 36.328513175),중구,127.429606475,36.328513175
POINT (127.4051224727273 36.33049263636364),중구,127.40512247272727,36.33049263636364
POINT (127.4115008 36.33652265000001),중구,127.4115008,36.336522650000006
POINT (127.4383671333333 36.3150473),중구,127.43836713333333,36.3150473
POINT (127.4163118666667 36.33227683333334),중구,127.41631186666666,36.33227683333334
POINT (127.4101723130785 36.33146495706936),중구,127.41017231307849,36.331464957069365
POINT (127.41550025 36.32900845),중구,127.41550025000001,36.32900845
POINT (127.41943965 36.316740825),중구,127.41943965,36.316740825
POINT (127.426482337837 36.331395453548),중구,127.42648233783703,36.331395453548
POINT (127.4261033630205 36.33008927271679),중구,127.42610336302052,36.33008927271679
POINT (127.39406188 36.31756008),중구,127.39406188000001,36.31756008
POINT (127.43673985 36.31331915),중구,127.43673985,36.31331915
POINT (127.4320932 36.32059683333333),중구,127.4320932,36.32059683333333
POINT (127.4142754 36.321039525),중구,127.41427540000001,36.321039525
POINT (127.4372753666667 36.31035713333333),중구,127.43727536666667,36.31035713333333
POINT (127.389804575 36.31323685),중구,127.389804575,36.31323685
POINT (127.4196601727273 36.33488632727273),중구,127.41966017272726,36.33488632727273
POINT (127.37922804 36.29179952),중구,127.37922804,36.29179952
POINT (127.4317789 36.32222355),중구,127.43177890000001,36.322223550000004
POINT (127.4036122454546 36.33193532727272),중구,127.40361224545455,36.331935327272724
POINT (127.4152824683251 36.31512126997742),중구,127.41528246832515,36.315121269977425
POINT (127.41890046 36.32353808000001),중구,127.41890046,36.323538080000006
POINT (127.4397956770946 36.30609472138292),중구,127.43979567709457,36.30609472138292
POINT (127.39548495 36.3192107),중구,127.39548495,36.3192107
POINT (127.3956599166667 36.32140586666667),중구,127.39565991666666,36.321405866666666
POINT (127.42779795 36.3158542),중구,127.42779795,36.315854200000004
POINT (127.4343106272727 36.31019407272727),중구,127.43431062727272,36.31019407272727
POINT (127.42585414 36.31767462),중구,127.42585414,36.31767462
POINT (127.43479865 36.3206435),중구,127.43479865,36.3206435
POINT (127.4059232333333 36.3174326),중구,127.40592323333334,36.317432600000004
POINT (127.446555625 36.30604585),중구,127.446555625,36.30604585
POINT (127.4385776 36.31202693333334),중구,127.4385776,36.312026933333335
POINT (127.4288825 36.3213433),중구,127.4288825,36.321343299999995
POINT (127.39906137805 36.33327284527907),중구,127.39906137804999,36.33327284527907
POINT (127.4447161333333 36.3104266),중구,127.44471613333333,36.3104266
POINT (127.3886541399766 36.27056794310992),중구,127.38865413997657,36.27056794310992
POINT (127.45355436 36.29424505),중구,127.45355436,36.29424505
POINT (127.3806006226939 36.27442814690701),중구,127.38060062269386,36.27442814690701
POINT (127.4356101333333 36.31078423333333),중구,127.43561013333334,36.31078423333333
POINT (127.4271617330697 36.31549258266465),중구,127.4271617330697,36.315492582664646
POINT (127.43430645 36.31942485),중구,127.43430645,36.319424850000004
POINT (127.4060919 36.31006325),중구,127.4060919,36.31006325
POINT (127.4110687 36.33959845),중구,127.4110687,36.33959845
POINT (127.3972608498777 36.33280683272945),중구,127.39726084987774,36.332806832729446
POINT (127.4106824 36.3273156),중구,127.4106824,36.3273156
POINT (127.39251824 36.31355972),중구,127.39251824,36.31355972
POINT (127.4116967363636 36.33537129090909),중구,127.41169673636364,36.335371290909094
POINT (127.4564836333333 36.2971165),중구,127.45648363333333,36.2971165
POINT (127.4086908444878 36.26791849965402),중구,127.40869084448778,36.267918499654016
POINT (127.38843085 36.29630765),중구,127.38843084999999,36.29630765
POINT (127.45324702 36.29601506),중구,127.45324702,36.29601506
POINT (127.4217269333333 36.32827226666667),중구,127.42172693333333,36.328272266666666
POINT (127.422858825 36.329225425),중구,127.422858825,36.329225425000004
POINT (127.4171671662369 36.31883355620782),중구,127.41716716623687,36.31883355620782
POINT (127.41155835 36.3433694),중구,127.41155835,36.3433694
POINT (127.4343566 36.32033892),중구,127.4343566,36.32033892
POINT (127.4034891 36.30721296),중구,127.4034891,36.30721296
POINT (127.4111405646034 36.31058045479489),중구,127.4111405646034,36.31058045479489
POINT (127.3981344840247 36.25472734742723),중구,127.39813448402472,36.254727347427234
POINT (127.394970230312 36.30859874400397),중구,127.39497023031198,36.30859874400397
POINT (127.3730511 36.28895632),중구,127.3730511,36.288956320000004
POINT (127.4041764512252 36.34809911765153),중구,127.40417645122521,36.34809911765153
POINT (127.4023597547861 36.32025689531985),중구,127.40235975478612,36.32025689531985
POINT (127.43775244 36.31632158),중구,127.43775244000001,36.31632158
POINT (127.4116174090909 36.34177486363636),중구,127.41161740909091,36.34177486363636
POINT (127.41997155 36.31862049999999),중구,127.41997155,36.318620499999994
POINT (127.4000976916667 36.31752359166666),중구,127.40009769166666,36.317523591666664
POINT (127.3943672055596 36.30934707371402),중구,127.39436720555965,36.309347073714015
POINT (127.3915815333333 36.31182686666667),중구,127.39158153333334,36.31182686666667
POINT (127.4360567666667 36.3111195),중구,127.43605676666667,36.311119500000004
POINT (127.43365275 36.31352695),중구,127.43365275,36.313526949999996
POINT (127.4410398678596 36.30740476024264),중구,127.44103986785964,36.30740476024264
POINT (127.436660825 36.3101485),중구,127.436660825,36.3101485
POINT (127.4180463 36.328408975),중구,127.4180463,36.328408975
POINT (127.41511415 36.317952325),중구,127.41511415,36.317952325
POINT (127.4080057976944 36.26432241917624),중구,127.40800579769444,36.26432241917624
POINT (127.4222259666667 36.3309803),중구,127.42222596666667,36.3309803
POINT (127.4485818 36.30639655),중구,127.4485818,36.30639655
POINT (127.40123285 36.3342234),중구,127.40123285,36.3342234
POINT (127.400351 36.31717518),중구,127.400351,36.31717518
POINT (127.4185555 36.33079443333334),중구,127.4185555,36.33079443333334
POINT (127.39647552 36.32104134),중구,127.39647552,36.32104134
POINT (127.3846123666667 36.30297201666666),중구,127.38461236666666,36.302972016666665
POINT (127.4094806 36.33553168333334),중구,127.40948060000001,36.335531683333336
POINT (127.39331666 36.32175984),중구,127.39331666000001,36.32175984
POINT (127.40562692 36.3300497),중구,127.40562692,36.3300497
POINT (127.4095734116133 36.33648592439809),중구,127.40957341161327,36.33648592439809
POINT (127.4074205387267 36.31741896681786),중구,127.40742053872667,36.31741896681786
POINT (127.3932452666667 36.30704556666667),중구,127.39324526666667,36.307045566666666
POINT (127.4277727063988 36.31480689254781),중구,127.42777270639881,36.31480689254781
POINT (127.4199956 36.31900385),중구,127.4199956,36.31900385
POINT (127.4389091 36.31387755),중구,127.43890909999999,36.31387755
POINT (127.3883184350782 36.31787017899062),중구,127.38831843507818,36.31787017899062
POINT (127.4076631333333 36.2783184),중구,127.40766313333333,36.2783184
POINT (127.418797 36.32665196666667),중구,127.418797,36.32665196666667
POINT (127.3770757124198 36.28206743064224),중구,127.37707571241982,36.282067430642236
POINT (127.4109201 36.3333312),중구,127.4109201,36.3333312
POINT (127.3902926735186 36.29454939153381),중구,127.39029267351859,36.294549391533806
POINT (127.3887649666667 36.30880146666667),중구,127.38876496666667,36.308801466666665
POINT (127.4022132 36.31541665),중구,127.4022132,36.31541665
POINT (127.41861835 36.33462865),중구,127.41861835,36.33462865
POINT (127.4154793948861 36.333154874816),중구,127.4154793948861,36.333154874815996
POINT (127.3953864 36.3059999),중구,127.3953864,36.3059999
POINT (127.4565125 36.29650196666667),중구,127.4565125,36.29650196666667
POINT (127.4118080333333 36.32803626666667),중구,127.41180803333333,36.32803626666667
POINT (127.3868862710162 36.30480309532267),중구,127.3868862710162,36.30480309532267
POINT (127.4311155941338 36.31946530568054),중구,127.43111559413384,36.319465305680545
POINT (127.397287538156 36.25463576049236),중구,127.39728753815602,36.254635760492356
POINT (127.42712724 36.31575168000001),중구,127.42712724,36.315751680000005
POINT (127.4103215 36.32320145),중구,127.4103215,36.32320145
POINT (127.420241 36.3356114),중구,127.420241,36.335611400000005
POINT (127.391084340558 36.30660477182563),중구,127.39108434055804,36.306604771825626
POINT (127.4150771503735 36.32035703634075),중구,127.41507715037349,36.32035703634075
POINT (127.39458046 36.32740896),중구,127.39458046,36.32740896
POINT (127.3936617576814 36.31738137030058),중구,127.39366175768137,36.31738137030058
POINT (127.3968418833333 36.31521573333333),중구,127.39684188333332,36.31521573333333
POINT (127.4033634816009 36.31773489610772),중구,127.4033634816009,36.31773489610772
POINT (127.4267403561686 36.32231885064063),중구,127.42674035616861,36.32231885064063
POINT (127.393963175 36.3183439),중구,127.39396317500001,36.3183439
POINT (127.3851039083333 36.29584679166667),중구,127.38510390833333,36.29584679166667
POINT (127.423265 36.32272595),중구,127.423265,36.32272595
POINT (127.3917133060398 36.30765676007562),중구,127.39171330603983,36.30765676007562
POINT (127.4177588196249 36.3235116730928),중구,127.41775881962488,36.323511673092796
POINT (127.3905013 36.3063529),중구,127.39050130000001,36.3063529
POINT (127.3969355823496 36.29790558413647),중구,127.39693558234964,36.297905584136466
POINT (127.4176423818182 36.33778420909091),중구,127.41764238181817,36.33778420909091
POINT (127.435404925 36.319068675),중구,127.435404925,36.319068675
POINT (127.397584 36.33173960000001),중구,127.397584,36.331739600000006
POINT (127.4161869545455 36.33437314545455),중구,127.41618695454545,36.33437314545455
POINT (127.3873160596904 36.30174326191225),중구,127.3873160596904,36.30174326191225
POINT (127.42633395 36.3173302),중구,127.42633395,36.3173302
POINT (127.4312943333333 36.3194092),중구,127.43129433333333,36.319409199999996
POINT (127.3877109044505 36.31583528594515),중구,127.38771090445054,36.31583528594515
POINT (127.3753414502195 36.28476691967383),중구,127.37534145021952,36.28476691967383
POINT (127.3780861 36.28670676666667),중구,127.37808609999999,36.28670676666667
POINT (127.4299237 36.31271295),중구,127.4299237,36.31271295
POINT (127.3933122333333 36.32804283333333),중구,127.39331223333333,36.328042833333335
POINT (127.4198614 36.3295321),중구,127.4198614,36.3295321
POINT (127.409495054052 36.32829637184228),중구,127.409495054052,36.328296371842285
POINT (127.3964288333333 36.3308929),중구,127.39642883333333,36.3308929
POINT (127.387774467934 36.31485542688945),중구,127.38777446793401,36.31485542688945
POINT (127.41115705 36.3115851),중구,127.41115705,36.3115851
POINT (127.4166072333333 36.33082943333334),중구,127.41660723333334,36.330829433333335
POINT (127.3974967764127 36.29210556941194),중구,127.39749677641265,36.292105569411945
POINT (127.4172846666667 36.31943053333333),중구,127.41728466666666,36.31943053333333
POINT (127.409326925 36.321573975),중구,127.409326925,36.321573975
POINT (127.44456292 36.31081375999999),중구,127.44456292,36.310813759999995
POINT (127.3895445510388 36.31021197123916),중구,127.38954455103881,36.31021197123916
POINT (127.3909850666667 36.30560733333333),중구,127.39098506666666,36.305607333333334
POINT (127.4120065 36.34256743333334),중구,127.41200649999999,36.342567433333336
POINT (127.4105900333333 36.32307343333333),중구,127.41059003333334,36.323073433333334
POINT (127.4122576 36.31693623333333),중구,127.41225759999999,36.31693623333333
POINT (127.4115949 36.33466009090909),중구,127.4115949,36.33466009090909
POINT (127.4016642714161 36.30774041044925),중구,127.40166427141608,36.30774041044925
POINT (127.3637939166667 36.348604125),서구,127.36379391666667,36.348604125
POINT (127.3855292663935 36.32870791295699),서구,127.3855292663935,36.328707912956986
POINT (127.3800425666667 36.3350437),서구,127.38004256666666,36.3350437
POINT (127.3362678916667 36.29893604166666),서구,127.33626789166667,36.298936041666664
POINT (127.3711336333333 36.3545255),서구,127.37113363333333,36.3545255
POINT (127.3935158739261 36.37041878151494),서구,127.39351587392613,36.37041878151494
POINT (127.3575446044477 36.35675557903873),서구,127.35754460444767,36.35675557903873
POINT (127.3357261 36.3039738),서구,127.3357261,36.3039738
POINT (127.4004264 36.34947866666667),서구,127.4004264,36.34947866666667
POINT (127.3763657432009 36.35067487878698),서구,127.37636574320092,36.35067487878698
POINT (127.336224273455 36.19582452314031),서구,127.33622427345503,36.19582452314031
POINT (127.3964111791401 36.34077748790999),서구,127.3964111791401,36.34077748790999
POINT (127.3219000333333 36.2947434),서구,127.32190003333334,36.2947434
POINT (127.3947279333333 36.34619816666667),서구,127.39472793333333,36.34619816666667
POINT (127.374566 36.31201513333333),서구,127.374566,36.31201513333333
POINT (127.3300791 36.2959248),서구,127.3300791,36.2959248
POINT (127.3965410104193 36.35506409980023),서구,127.39654101041926,36.35506409980023
POINT (127.3709441027037 36.30524483765647),서구,127.37094410270372,36.30524483765647
POINT (127.3810123321897 36.31102375811983),서구,127.38101233218966,36.31102375811983
POINT (127.37777412 36.32807234),서구,127.37777412,36.32807234
POINT (127.3958808666667 36.34036446666666),서구,127.39588086666667,36.340364466666664
POINT (127.3872124 36.3513001),서구,127.38721240000001,36.3513001
POINT (127.368176375 36.329886575),서구,127.368176375,36.329886574999996
POINT (127.3463335333333 36.3245882),서구,127.34633353333334,36.3245882
POINT (127.35371385 36.3474099),서구,127.35371384999999,36.3474099
POINT (127.3418823139575 36.25133629283915),서구,127.34188231395754,36.25133629283915
POINT (127.37618315 36.36866),서구,127.37618315,36.36866
POINT (127.38227076 36.36752584),서구,127.38227076,36.36752584
POINT (127.3692800172602 36.35176893232853),서구,127.36928001726015,36.351768932328525
POINT (127.39938162 36.350389),서구,127.39938162,36.350389
POINT (127.3680922 36.356164475),서구,127.36809219999999,36.356164475
POINT (127.3524603 36.31134263333333),서구,127.35246029999999,36.31134263333333
POINT (127.3295537013708 36.28791034440639),서구,127.32955370137076,36.28791034440639
POINT (127.330516822551 36.26894102498188),서구,127.33051682255098,36.26894102498188
POINT (127.395904 36.34619086666667),서구,127.395904,36.34619086666667
POINT (127.3708767254272 36.35555908989343),서구,127.37087672542717,36.355559089893426
POINT (127.3546999299561 36.29630399637916),서구,127.35469992995606,36.29630399637916
POINT (127.3375540666667 36.29659536666666),서구,127.33755406666667,36.296595366666665
POINT (127.37903145 36.317449725),서구,127.37903145,36.317449725
POINT (127.38949165 36.33796355),서구,127.38949165,36.33796355
POINT (127.3560253506593 36.35343408571524),서구,127.35602535065931,36.353434085715236
POINT (127.3629526181571 36.35201443762136),서구,127.36295261815714,36.352014437621364
POINT (127.3784514 36.34173629999999),서구,127.37845139999999,36.341736299999994
